hyperinflation,1,669,13,65
hyperinflation,1,669,19,114
hyperinflation,1,669,27,43
hyperinflation,1,677,0,134
hyperinflation,1,677,10,29
hyperinflation,1,677,12,11
hyperinflation,1,677,13,0
hyperinflation,1,677,14,8
hyperinflation,1,677,16,12
hyperinflation,1,677,17,39
hyperinflation,1,678,0,75
hyperinflation,1,679,5,11
hyperinflation,1,679,11,118
hyperinflation,1,679,13,4
hyperinflation,1,679,15,12
hyperinflation,1,679,21,98
hyperinflation,1,683,0,85
hyperinflation,1,683,1,73
hyperinflation,1,683,29,7
hyperinflation,1,686,19,41
hyperinflation,1,686,23,2
hyperinflation,1,689,7,52
hyperinflation,1,689,20,68
hyperinflation,1,689,26,38
hyperinflation,1,690,10,50
hyperinflation,1,690,21,57
hyperinflation,1,711,0,86
hyperinflation,1,711,2,26
hyperinflation,1,711,3,8
hyperinflation,1,711,4,20
hyperinflation,1,711,9,79
hyperinflation,1,712,3,75
hyperinflation,1,712,23,54
gold standard,1,646,31,135
gold standard,1,647,39,110
gold standard,1,687,30,60
gold standard,1,688,7,111
gold standard,1,688,10,542
gold standard,1,688,18,130
inventory,1,156,4,88
inventory,1,522,15,137
inventory,1,522,16,92
inventory,1,522,17,19
inventory,1,524,8,55
inventory,1,524,9,51
inventory,1,525,1,42
inventory,1,525,2,129
inventory,1,538,4,33
inventory,1,615,9,158
government budget,1,70,20,24
government budget,1,596,7,16
government budget,1,596,15,16
government budget,1,597,17,215
government budget,1,597,18,125
government budget,1,597,24,100
government budget,1,599,13,104
government budget,1,601,15,2
government budget,1,601,16,7
government budget,1,601,30,13
government budget,1,603,31,122
government budget,1,679,12,42
government budget,1,704,0,186
government budget,1,727,5,6
government budget,1,727,7,8
government budget,1,729,17,27
government budget,1,850,8,31
government budget,1,850,27,27
currency,1,68,37,186
currency,1,528,12,45
currency,1,528,14,180
currency,1,647,2,125
currency,1,647,11,78
currency,1,648,4,37
currency,1,648,5,0
currency,1,648,7,4
currency,1,648,15,0
currency,1,649,2,261
currency,1,649,26,84
currency,1,650,1,17
currency,1,650,2,77
currency,1,650,3,44
currency,1,650,5,72
currency,1,650,6,66
currency,1,650,7,24
currency,1,650,9,42
currency,1,650,12,43
currency,1,650,13,37
currency,1,650,14,13
currency,1,650,15,46
currency,1,650,17,15
currency,1,652,10,55
currency,1,652,14,22
currency,1,652,15,58
currency,1,653,4,68
currency,1,653,5,46
currency,1,653,6,24
currency,1,653,7,33
currency,1,653,13,56
currency,1,654,0,50
currency,1,654,1,31
currency,1,654,5,51
currency,1,654,10,109
currency,1,657,19,39
currency,1,657,20,24
currency,1,657,23,54
currency,1,659,24,166
currency,1,660,13,167
currency,1,660,17,94
currency,1,664,28,170
currency,1,665,1,9
currency,1,665,4,23
currency,1,665,19,357
currency,1,666,37,136
currency,1,666,48,31
currency,1,666,50,35
currency,1,666,52,35
currency,1,671,6,14
currency,1,679,15,134
currency,1,679,20,116
currency,1,696,6,54
currency,1,700,21,79
currency,1,700,23,119
currency,1,701,15,36
currency,1,705,26,133
currency,1,705,28,158
currency,1,706,6,87
currency,1,706,7,64
currency,1,706,8,65
currency,1,706,10,90
currency,1,706,12,104
currency,1,706,18,39
currency,1,706,19,25
currency,1,706,20,61
currency,1,706,24,41
currency,1,706,27,49
currency,1,706,35,77
currency,1,707,0,73
currency,1,707,3,7
currency,1,707,4,18
currency,1,707,8,224
currency,1,707,13,56
currency,1,707,18,106
currency,1,708,21,90
currency,1,709,1,45
currency,1,709,14,26
currency,1,709,20,29
currency,1,709,24,48
currency,1,709,31,165
currency,1,710,4,59
currency,1,710,10,115
currency,1,710,15,130
currency,1,710,23,36
currency,1,714,12,59
currency,1,714,13,78
currency,1,714,14,80
currency,1,714,15,89
currency,1,715,0,69
currency,1,715,4,168
currency,1,716,1,452
currency,1,719,11,191
currency,1,719,14,59
currency,1,719,16,37
currency,1,721,6,29
currency,1,721,8,37
currency,1,721,11,44
currency,1,722,0,187
currency,1,722,2,166
currency,1,722,4,165
currency,1,722,5,68
currency,1,722,11,117
currency,1,722,12,59
currency,1,722,13,151
currency,1,722,14,51
currency,1,722,19,23
currency,1,723,3,39
currency,1,723,16,49
currency,1,723,24,52
currency,1,723,27,104
currency,1,724,5,115
currency,1,724,6,155
currency,1,724,12,26
currency,1,724,16,26
currency,1,724,17,104
currency,1,724,21,111
currency,1,725,0,242
currency,1,725,9,53
currency,1,725,10,54
currency,1,725,13,102
currency,1,725,14,159
currency,1,726,4,128
currency,1,726,5,75
currency,1,726,6,188
currency,1,727,1,145
currency,1,727,17,82
currency,1,727,25,43
currency,1,728,8,95
currency,1,728,11,166
currency,1,728,20,97
currency,1,729,9,66
currency,1,729,10,69
currency,1,729,17,123
currency,1,730,7,89
currency,1,730,10,63
currency,1,730,13,153
currency,1,731,3,126
currency,1,731,11,137
currency,1,732,9,133
currency,1,732,19,114
currency,1,732,22,141
currency,1,732,25,24
currency,1,733,7,45
currency,1,733,9,170
currency,1,734,2,204
currency,1,734,3,128
currency,1,734,4,56
currency,1,734,7,77
currency,1,734,9,79
currency,1,734,14,114
currency,1,734,15,115
currency,1,735,0,63
currency,1,735,19,64
currency,1,736,14,44
currency,1,736,32,97
currency,1,737,0,178
currency,1,737,2,26
currency,1,737,3,129
currency,1,737,5,119
currency,1,737,8,147
currency,1,737,12,121
currency,1,737,13,158
currency,1,737,26,66
currency,1,738,19,69
currency,1,738,20,67
currency,1,738,30,47
currency,1,751,14,149
currency,1,751,29,7
currency,1,752,0,229
currency,1,776,3,138
currency,1,781,20,62
currency,1,808,18,236
shock,1,225,13,22
shock,1,769,15,52
shock,1,769,17,64
shock,1,769,28,59
shock,1,769,29,28
shock,1,775,17,99
shock,1,815,3,222
shock,1,815,4,146
shock,1,815,9,69
shock,1,815,10,9
shock,1,815,17,109
shock,1,816,9,56
shock,1,816,10,27
shock,1,816,12,105
shock,1,816,13,70
shock,1,816,19,11
shock,1,817,1,77
shock,1,817,4,31
shock,1,817,11,42
shock,1,817,12,89
shock,1,817,14,20
shock,1,817,17,236
shock,1,822,2,42
shock,1,822,5,44
shock,1,822,11,46
shock,1,825,17,56
shock,1,825,18,19
shock,1,825,19,34
shock,1,825,23,70
shock,1,825,25,111
shock,1,826,18,24
shock,1,826,21,24
shock,1,827,13,45
shock,1,832,5,142
shock,1,838,21,44
shock,1,839,15,133
shock,1,842,3,160
balance of trade,1,519,0,195
price index,1,353,9,104
price index,1,541,3,59
price index,1,541,4,31
price index,1,541,5,13
price index,1,541,6,18
price index,1,541,10,105
price index,1,541,12,128
price index,1,541,13,18
price index,1,541,14,130
price index,1,541,15,45
price index,1,541,17,69
price index,1,541,28,9
price index,1,542,8,77
price index,1,542,12,624
price index,1,543,0,64
price index,1,543,2,13
price index,1,543,3,115
price index,1,543,5,17
price index,1,543,6,324
price index,1,543,7,32
price index,1,544,0,168
price index,1,544,3,28
price index,1,544,5,32
price index,1,544,6,123
price index,1,544,7,73
price index,1,544,8,29
price index,1,544,9,13
price index,1,544,15,5
price index,1,544,21,33
price index,1,544,23,37
price index,1,544,29,61
price index,1,545,1,25
price index,1,545,17,30
price index,1,546,1,13
price index,1,546,4,36
price index,1,546,26,142
price index,1,546,28,57
price index,1,547,4,70
price index,1,547,6,74
price index,1,547,7,109
price index,1,547,9,44
price index,1,547,12,77
price index,1,547,15,137
price index,1,547,18,79
price index,1,547,22,101
price index,1,547,23,43
price index,1,547,26,42
price index,1,547,27,78
price index,1,547,28,13
price index,1,548,4,89
price index,1,548,8,54
price index,1,548,12,163
price index,1,549,5,190
price index,1,549,7,40
price index,1,549,17,39
price index,1,549,20,132
price index,1,549,22,56
price index,1,552,1,110
price index,1,552,6,79
price index,1,553,5,111
price index,1,553,6,0
price index,1,553,7,18
price index,1,553,17,16
price index,1,553,19,39
price index,1,553,20,16
price index,1,553,25,21
price index,1,553,26,9
price index,1,553,28,49
price index,1,553,31,114
price index,1,553,32,42
price index,1,554,0,56
price index,1,554,2,55
