2-universal,44,183,24,0
2-universal,44,183,30,14
2-universal,44,183,37,45
2-universal,44,184,0,28
2-universal,44,184,2,26
2-universal,44,184,3,54
2-universal,44,184,8,18
2-universal,45,203,27,41
2-universal,45,420,31,26
4-way independence,45,190,0,83
4-way independence,45,190,7,34
4-way independence,45,190,10,366
affinity matrix,45,228,10,51
k-means,1,9,16,71
k-means,45,208,17,63
k-means,45,208,38,0
k-means,45,209,2,0
k-means,45,209,6,4
k-means,45,209,12,13
k-means,45,210,9,4
k-means,45,210,10,100
k-means,45,211,14,35
k-means,45,212,0,82
k-means,45,212,7,95
k-means,45,212,14,55
k-means,45,212,17,30
k-means,45,213,0,76
k-means,45,213,1,68
k-means,45,213,9,64
k-means,45,213,12,70
k-means,45,214,0,53
k-means,45,214,2,97
k-means,45,214,4,49
k-means,45,214,5,6
k-means,45,214,35,62
k-means,45,215,3,112
k-means,45,216,2,4
k-means,45,220,7,19
k-means,45,220,8,59
k-means,45,223,5,65
k-means,45,223,6,75
k-means,45,223,22,127
k-means,45,224,0,356
k-means,45,224,12,19
k-means,45,226,22,224
k-means,45,227,19,32
k-means,45,235,13,2
k-means,45,235,15,17
k-means,45,238,3,22
k-means,45,239,2,79
k-means,45,239,3,4
k-means,45,239,17,13
k-means,45,239,18,13
k-means,45,239,25,21
k-means,45,240,24,78
k-means,45,240,32,106
k-means,45,242,18,3
singular value decomposition,8,28,10,32
singular value decomposition,13,39,0,111
singular value decomposition,13,39,9,24
singular value decomposition,14,40,8,181
singular value decomposition,14,40,14,222
singular value decomposition,14,40,15,37
singular value decomposition,16,44,29,4
singular value decomposition,16,45,21,49
singular value decomposition,16,48,15,37
singular value decomposition,16,50,0,21
singular value decomposition,20,53,5,159
singular value decomposition,20,53,6,20
singular value decomposition,22,58,6,305
singular value decomposition,25,64,37,25
singular value decomposition,30,68,11,38
singular value decomposition,30,68,18,156
singular value decomposition,31,73,3,77
singular value decomposition,31,73,7,84
singular value decomposition,45,191,13,84
singular value decomposition,45,197,13,60
singular value decomposition,45,368,10,95
singular value decomposition,45,438,7,64
singular value decomposition,45,440,2,60
singular value decomposition,45,440,6,75
singular value decomposition,45,440,14,148
almost surely,1,10,15,10
almost surely,44,161,3,328
almost surely,45,245,14,50
almost surely,45,246,2,36
almost surely,45,248,14,25
almost surely,45,252,3,86
almost surely,45,252,4,21
almost surely,45,252,7,32
almost surely,45,252,11,96
almost surely,45,253,9,134
almost surely,45,253,17,116
almost surely,45,254,5,167
almost surely,45,254,8,98
almost surely,45,255,2,53
almost surely,45,255,5,92
almost surely,45,255,12,11
almost surely,45,255,13,181
almost surely,45,255,22,45
almost surely,45,256,4,127
almost surely,45,256,9,102
almost surely,45,256,11,52
almost surely,45,257,11,52
almost surely,45,259,4,36
almost surely,45,266,13,44
almost surely,45,266,14,11
almost surely,45,266,15,21
almost surely,45,267,4,88
almost surely,45,268,12,73
almost surely,45,268,13,25
almost surely,45,270,6,82
almost surely,45,271,0,89
almost surely,45,278,18,159
almost surely,45,279,11,82
almost surely,45,296,11,34
almost surely,45,300,18,122
almost surely,45,301,19,106
almost surely,45,302,3,64
almost surely,45,302,12,35
almost surely,45,302,13,32
almost surely,45,303,2,195
almost surely,45,304,0,106
almost surely,45,304,16,160
almost surely,45,306,14,44
almost surely,45,307,21,230
anchor term,45,311,22,703
anchor term,45,316,12,13
anchor term,45,316,13,3
anchor term,45,316,14,41
anchor term,45,316,15,41
anchor term,45,316,16,105
anchor term,45,316,17,58
anchor term,45,316,18,16
anchor term,45,354,11,0
aperiodic,33,76,0,93
aperiodic,33,76,16,39
aperiodic,33,76,17,31
aperiodic,33,77,3,0
aperiodic,33,77,4,58
aperiodic,33,77,5,205
aperiodic,44,127,1,91
arithmetic mean,45,416,10,35
bad pair,5,25,14,156
bad pair,45,256,2,35
bad pair,45,256,4,58
bad pair,45,256,7,202
bad pair,45,256,9,123
bad pair,45,256,11,80
bad pair,45,257,11,83
bayes rule,45,275,15,3
bayes rule,45,427,0,8
bayesian,45,336,14,78
bayesian,45,337,0,57
bayesian,45,337,10,27
bayesian,45,337,14,16
bayesian,45,355,2,62
bayesian network,45,337,0,57
bayesian network,45,337,10,27
bayesian network,45,337,14,16
bayesian network,45,355,2,62
belief network,45,336,14,90
belief network,45,337,0,91
belief propagation,1,10,2,41
belief propagation,45,336,2,26
belief propagation,45,338,1,107
belief propagation,45,346,5,51
belief propagation,45,346,8,13
belief propagation,45,346,9,54
belief propagation,45,350,0,128
belief propagation,45,350,1,43
belief propagation,45,355,2,85
belief propagation,45,355,6,11
bernoulli trials,45,324,3,49
bernoulli trials,45,324,23,85
bernoulli trials,45,424,9,207
bernoulli trials,45,424,10,27
best fit,8,28,14,76
best fit,13,39,7,96
best fit,13,39,10,60
best fit,14,41,12,13
best fit,15,42,1,4
best fit,15,42,10,82
best fit,15,42,20,66
best fit,15,42,22,50
best fit,16,43,7,112
best fit,20,53,8,41
best fit,20,53,12,4
best fit,22,58,26,31
best fit,22,58,27,86
best fit,22,58,28,23
best fit,22,58,29,40
best fit,23,59,0,7
best fit,23,59,1,57
best fit,23,59,2,7
best fit,23,59,3,12
best fit,23,59,4,61
best fit,23,59,5,113
best fit,23,59,6,30
best fit,23,59,7,96
best fit,23,60,0,169
best fit,23,60,8,66
best fit,23,61,3,76
best fit,28,66,8,19
best fit,28,66,10,31
best fit,28,66,11,104
best fit,28,66,12,9
best fit,28,66,16,64
best fit,28,66,17,7
binomial distribution,45,245,12,161
binomial distribution,45,247,0,23
binomial distribution,45,247,5,4
binomial distribution,45,249,7,86
