2-universal,unsatisfiability,-14,-1188,0,0,18,0,0,7
2-universal,independent,8153,-92358,0,-46,1737,23,2,-184
2-universal,indicator random variable,-10,-2592,0,0,36,0,0,5
2-universal,of triangle,-89,-5634,0,0,126,0,0,-5
2-universal,indicator variable,84,-8496,0,0,135,0,0,-6
2-universal,ising model,-35,-5976,0,0,45,0,0,4
2-universal,isolated vertices,-175,-12033,0,0,225,0,0,-16
2-universal,jensenâ€™s inequality,-28,-6813,0,0,36,0,0,5
2-universal,johnson-lindenstrauss lemma,1059,5058,0,0,27,0,0,6
2-universal,k-clustering,-49,-261,0,0,63,0,0,2
2-universal,k-means clustering algorithm,-21,-207,0,0,27,0,0,6
2-universal,kernel methods,-14,-369,0,0,18,0,0,7
2-universal,kirchhoffâ€™s law,38,1026,0,0,9,0,0,8
2-universal,kleinberg,139,540,0,0,18,0,0,7
2-universal,lagrange,-21,-4995,0,0,27,0,0,6
2-universal,laplacian,123,1998,0,0,27,0,0,6
2-universal,law of large numbers,3890,17991,0,0,90,0,0,-1
2-universal,learning,2550,37611,0,0,783,0,0,-78
2-universal,linearity of expectation,-6,-8433,0,0,54,2,0,3
2-universal,lloydâ€™s algorithm,-63,-288,0,0,81,0,0,0
2-universal,local algorithm,-42,-4509,0,0,54,0,0,3
2-universal,m-fold,-56,-4140,0,0,72,0,0,1
2-universal,markov chain,3921,60039,0,0,513,0,0,-48
2-universal,state,17830,67320,0,0,3366,0,0,-365
2-universal,markov chain monte carlo,390,6480,0,0,54,0,0,3
2-universal,markov random field,-63,-10395,0,0,81,0,0,0
2-universal,markovâ€™s inequality,1745,-3330,0,0,117,0,0,-4
2-universal,similar,4626,-7695,0,0,810,0,0,-81
2-universal,maximum cut problem,512,2556,0,0,36,0,0,5
2-universal,maximum likelihood estimation,-7,-1944,0,0,9,0,0,8
2-universal,maximum likelihood estimator,312,-2232,0,0,27,0,0,6
2-universal,mcmc,478,5949,0,0,45,0,0,4
2-universal,mean value theorem,-35,-11016,0,0,45,0,0,4
2-universal,median,-203,-10890,0,0,261,0,0,-20
2-universal,metropolis-hastings algorithm,150,3096,0,0,27,0,0,6
2-universal,mixing time,1075,20610,0,0,180,0,0,-11
2-universal,molloy reed,-14,-1359,0,0,18,0,0,7
2-universal,moment generating function,-42,-13077,0,0,54,0,0,3
2-universal,mutually independent,347,-2088,0,0,63,1,0,2
2-universal,nearest neighbor problem,344,1674,0,0,9,0,0,8
2-universal,normalized conductance,787,11934,0,0,99,0,0,-2
2-universal,ohmâ€™s law,42,2655,0,0,27,0,0,6
2-universal,orthonormal,5069,8550,0,0,333,0,0,-28
2-universal,page rank,6,2439,0,0,27,0,0,6
2-universal,personalized,10,4365,0,0,45,0,0,4
2-universal,persistent,404,4896,0,0,36,0,0,5
2-universal,phase transition,-217,-20115,0,0,279,0,0,-22
2-universal,cnf-sat,-28,-2538,0,0,36,0,0,5
2-universal,nonfinite components,-21,-2106,0,0,27,0,0,6
2-universal,poisson distribution,-49,-10269,0,0,63,0,0,2
2-universal,polar coordinates,2253,10368,0,0,54,0,0,3
2-universal,polynomial interpolation,-28,684,0,0,36,0,0,5
2-universal,positive semidefinite,-7,-2142,0,0,9,0,0,8
2-universal,power iteration,191,1359,0,0,9,0,0,8
2-universal,power law distribution,-28,-3771,0,0,36,0,0,5
2-universal,power method,1748,13293,0,0,90,0,0,-1
2-universal,prÂ¨ufer,-35,-11097,0,0,45,0,0,4
2-universal,probability density function,627,1395,0,0,27,0,0,6
2-universal,probability distribution function,-14,-3726,0,0,18,0,0,7
2-universal,queue,-84,-8298,0,0,108,0,0,-3
2-universal,arrival rate,-28,-2466,0,0,36,0,0,5
2-universal,radon,4,1098,0,0,18,0,0,7
2-universal,random graph,144,-19980,0,0,324,0,0,-27
2-universal,random projection,2082,10071,0,0,54,0,0,3
2-universal,theorem,19710,19611,0,0,2754,0,0,-297
2-universal,random variable,9358,-78165,0,0,1125,7,0,-116
2-universal,in three dimensions,33,2754,0,0,27,0,0,6
2-universal,in two dimensions,11,918,0,0,9,0,0,8
2-universal,on lattice,67,1998,0,0,18,0,0,7
2-universal,undirected graph,1136,24525,0,0,333,0,0,-28
2-universal,web,2585,25191,0,0,333,0,0,-28
2-universal,rapid mixing,175,2286,0,0,18,0,0,7
2-universal,real spectral theorem,-7,-2034,0,0,9,0,0,8
2-universal,replication,-63,-4653,0,0,81,0,0,0
2-universal,restart,44,16371,0,0,198,0,0,-13
2-universal,value,20755,-213210,0,0,4419,20,0,-482
2-universal,return time,40,9576,0,0,99,0,0,-2
2-universal,sample space,-35,-9315,0,0,45,0,0,4
2-universal,scale function,-231,-54018,0,0,297,0,0,-24
2-universal,scale vector,-14,-3132,0,0,18,0,0,7
2-universal,second moment method,-49,-3708,0,0,63,0,0,2
2-universal,sharp threshold,-70,-4662,0,0,90,0,0,-1
2-universal,similar matrices,-14,-4050,0,0,18,0,0,7
2-universal,singular vector,13149,81144,0,0,810,0,0,-81
2-universal,first,12490,-35550,0,0,2745,7,0,-296
2-universal,left,4617,17307,0,0,405,0,0,-36
2-universal,right,4517,29826,0,0,522,0,0,-49
2-universal,second,4372,-41121,0,0,1368,0,0,-143
2-universal,small world,-42,-4860,0,0,54,0,0,3
2-universal,spam,-10,3240,0,0,117,0,0,-4
2-universal,spectral clustering,-140,-2097,0,0,180,0,0,-11
2-universal,spernerâ€™s lemma,-7,-2214,0,0,9,0,0,8
2-universal,stanley milgram,-7,-729,0,0,9,0,0,8
2-universal,stirling approximation,-14,-3627,0,0,18,0,0,7
2-universal,streaming model,376,3303,0,0,72,1,0,1
2-universal,symmetric matrices,-63,-17901,0,0,81,0,0,0
2-universal,tail bounds,1845,810,0,0,81,0,0,0
2-universal,taylor series,-7,-1764,0,0,9,0,0,8
2-universal,threshold,-369,-26694,0,0,567,0,0,-54
2-universal,diameter o(ln n),-7,-504,0,0,9,0,0,8
2-universal,emergence of cycles,-7,-468,0,0,9,0,0,8
2-universal,time domain,-28,-5679,0,0,36,0,0,5
2-universal,total variation distance,92,1179,0,0,9,0,0,8
2-universal,trace,-14,-4230,0,0,18,0,0,7
2-universal,triangle inequality,-42,-3843,0,0,54,0,0,3
2-universal,triangles,-192,-16686,0,0,270,0,0,-21
2-universal,union bound,1380,-1503,0,0,216,0,0,-15
2-universal,unitary matrix,-7,-2088,0,0,9,0,0,8
2-universal,variance,14483,-1647,0,0,981,1,0,-100
2-universal,variational method,-14,-3636,0,0,18,0,0,7
2-universal,vc-dimension,67,18378,0,0,342,0,0,-29
2-universal,convex polygons,6,1422,0,0,27,0,0,6
2-universal,finite sets,2,540,0,0,9,0,0,8
2-universal,half spaces,-7,-1467,0,0,9,0,0,8
2-universal,intervals,-4,-333,0,0,63,0,0,2
2-universal,pairs of intervals,4,1116,0,0,18,0,0,7
2-universal,rectangles,181,6993,0,0,126,0,0,-5
2-universal,spheres,354,4482,0,0,135,0,0,-6
2-universal,viterbi algorithm,-21,-3492,0,0,27,0,0,6
2-universal,wavelet,74,-71694,0,0,414,0,0,-37
2-universal,world wide web,284,3285,0,0,63,0,0,2
2-universal,youngâ€™s inequality,-28,-7299,0,0,36,0,0,5
4-way independence,2-universal,21,-594,0,0,27,0,0,-6
4-way independence,affinity matrix,0,-114,0,0,3,0,0,2
4-way independence,k-means,132,-3477,0,0,132,0,0,-41
4-way independence,singular value decomposition,2766,7878,0,0,150,0,0,-47
4-way independence,almost surely,135,-9471,0,0,132,0,0,-41
4-way independence,anchor term,0,-3501,0,0,27,0,0,-6
4-way independence,aperiodic,219,2232,0,0,21,0,0,-4
4-way independence,arithmetic mean,0,-678,0,0,3,0,0,2
4-way independence,bad pair,120,-696,0,0,21,0,0,-4
4-way independence,bayes rule,0,-966,0,0,6,0,0,1
4-way independence,bayesian,0,-2256,0,0,15,0,0,-2
4-way independence,bayesian network,0,-1818,0,0,12,0,0,-1
4-way independence,belief network,0,-879,0,0,6,0,0,1
4-way independence,belief propagation,132,-3696,0,0,30,0,0,-7
4-way independence,bernoulli trials,0,-2208,0,0,12,0,0,-1
4-way independence,best fit,2301,13005,0,0,96,0,0,-29
4-way independence,binomial distribution,0,-6984,0,0,42,0,0,-11
4-way independence,boosting,180,2070,0,0,51,0,0,-14
4-way independence,branching process,0,-3384,0,0,39,0,0,-10
4-way independence,cartesian coordinates,264,1041,0,0,6,0,0,1
4-way independence,cauchy-schwartz inequality,0,-2784,0,0,12,0,0,-1
4-way independence,central limit theorem,0,-2862,0,0,12,0,0,-1
4-way independence,characteristic equation,0,-1488,0,0,6,0,0,1
4-way independence,characteristic function,0,-792,0,0,3,0,0,2
4-way independence,chebyshevâ€™s inequality,264,-1089,0,0,18,0,0,-3
4-way independence,chernoff bounds,6,-3354,0,0,27,0,0,-6
4-way independence,clustering,1005,-12279,0,0,486,0,0,-159
4-way independence,k-center criterion,0,-72,0,0,3,0,0,2
4-way independence,sparse cuts,0,-114,0,0,3,0,0,2
4-way independence,cohesion,0,-246,0,0,6,0,0,1
4-way independence,combining expert advice,6,135,0,0,6,0,0,1
4-way independence,commute time,75,1797,0,0,21,0,0,-4
4-way independence,conditional probability,0,-5403,0,0,27,0,0,-6
4-way independence,conductance,456,5670,0,0,63,0,0,-18
4-way independence,polar,1029,4101,0,0,24,0,0,-5
4-way independence,coupon collector problem,9,252,0,0,3,0,0,2
4-way independence,cumulative distribution function,129,-912,0,0,9,0,0,0
4-way independence,cycles,45,-6354,0,0,75,0,0,-22
4-way independence,emergence,0,-762,0,0,9,0,0,0
4-way independence,number of,2439,-53178,0,283,1077,3,1,-356
4-way independence,frequency moments,3,27,0,0,3,0,0,2
4-way independence,frequent element,3,-66,0,0,9,0,0,0
4-way independence,majority element,0,-33,0,0,6,0,0,1
4-way independence,number of distinct elements,12,51,0,0,15,0,0,-2
4-way independence,second moment,3,-5793,0,0,93,0,0,-28
4-way independence,degree distribution,0,-6537,0,0,81,0,0,-24
4-way independence,power law,264,-2214,0,0,33,0,0,-8
4-way independence,depth first search,18,288,0,0,9,0,0,0
4-way independence,diagonalizable,0,-20838,0,0,84,0,0,-25
4-way independence,diameter of a graph,0,-549,0,0,6,0,0,1
4-way independence,diameter two,0,-1923,0,0,27,0,0,-6
4-way independence,dilation,0,-20595,0,0,102,0,0,-31
4-way independence,disappearance of isolated vertices,0,-2424,0,0,36,0,0,-9
4-way independence,discovery time,12,267,0,0,3,0,0,2
4-way independence,effective resistance,111,3597,0,0,45,0,0,-12
4-way independence,eigenvalue,894,-34026,0,0,204,0,0,-65
4-way independence,eigenvector,1095,-12840,0,0,132,0,0,-41
4-way independence,electrical network,348,5274,0,0,60,0,0,-17
4-way independence,erdÂ¨os rÂ´enyi,0,-324,0,0,3,0,0,2
4-way independence,escape probability,93,3270,0,0,42,0,0,-11
4-way independence,eulerâ€™s constant,9,-405,0,0,6,0,0,1
4-way independence,event,219,-13365,0,0,159,0,0,-50
4-way independence,expected value,1044,-5595,0,0,129,0,0,-40
4-way independence,exponential generating function,-3,-3975,0,0,15,0,0,-2
4-way independence,extinction probability,0,-999,0,0,12,0,0,-1
4-way independence,finite fields,0,-798,0,0,3,0,0,2
4-way independence,first moment method,0,-1065,0,0,15,0,0,-2
4-way independence,fourier transform,0,-10119,0,0,54,0,0,-15
4-way independence,frequency domain,0,-2157,0,0,12,0,0,-1
4-way independence,g(n,6,-29202,0,0,276,0,0,-89
4-way independence,p),99,-44586,0,0,462,0,0,-151
4-way independence,gamma function,132,-1203,0,0,12,0,0,-1
4-way independence,gaussian,11049,27102,0,0,501,0,0,-164
4-way independence,tail,1869,-7572,0,0,174,0,0,-55
4-way independence,general tail bounds,0,-726,0,0,3,0,0,2
4-way independence,generating function,-9,-35901,0,0,180,0,0,-57
4-way independence,component size,0,-585,0,0,6,0,0,1
4-way independence,geometric mean,0,-678,0,0,3,0,0,2
4-way independence,giant component,0,-7857,0,0,99,0,0,-30
4-way independence,gibbs sampling,189,2526,0,0,27,0,0,-6
4-way independence,resistance,492,15972,0,0,198,0,0,-63
4-way independence,graphical model,132,-2064,0,0,21,0,0,-4
4-way independence,growth models,0,-612,0,0,6,0,0,1
4-way independence,with preferential attachment,0,-306,0,0,3,0,0,2
4-way independence,without preferential attachment,0,-288,0,0,3,0,0,2
4-way independence,hÂ¨olderâ€™s inequality,0,-2697,0,0,12,0,0,-1
4-way independence,haar wavelet,0,-2361,0,0,12,0,0,-1
4-way independence,harmonic function,120,2832,0,0,33,0,0,-8
4-way independence,heavy tail,0,-171,0,0,3,0,0,2
4-way independence,hidden markov model,0,-1707,0,0,12,0,0,-1
4-way independence,hitting time,216,7071,0,0,90,0,0,-27
4-way independence,immortality probability,0,-249,0,0,3,0,0,2
4-way independence,incoherent,0,-1266,0,0,12,0,0,-1
4-way independence,increasing property,0,-3621,0,0,42,0,0,-11
4-way independence,unsatisfiability,0,-528,0,0,6,0,0,1
4-way independence,independent,3168,-43524,0,0,579,6,0,-190
4-way independence,indicator random variable,6,-1128,0,0,12,0,0,-1
4-way independence,of triangle,3,-2802,0,0,42,0,0,-11
4-way independence,indicator variable,63,-3822,0,0,45,0,0,-12
4-way independence,ising model,0,-2322,0,0,15,0,0,-2
4-way independence,isolated vertices,0,-5661,0,0,75,0,0,-22
4-way independence,jensenâ€™s inequality,0,-2535,0,0,12,0,0,-1
4-way independence,johnson-lindenstrauss lemma,360,1488,0,0,9,0,0,0
4-way independence,k-clustering,0,-549,0,0,21,0,0,-4
4-way independence,k-means clustering algorithm,0,-267,0,0,9,0,0,0
4-way independence,kernel methods,0,-255,0,0,6,0,0,1
4-way independence,kirchhoffâ€™s law,15,276,0,0,3,0,0,2
4-way independence,kleinberg,51,48,0,0,6,0,0,1
4-way independence,lagrange,0,-1863,0,0,9,0,0,0
4-way independence,laplacian,48,468,0,0,9,0,0,0
4-way independence,law of large numbers,1320,5337,0,0,30,0,0,-7
4-way independence,learning,1053,6795,0,0,261,0,0,-84
4-way independence,linearity of expectation,12,-3207,0,0,18,0,0,-3
4-way independence,lloydâ€™s algorithm,0,-690,0,0,27,0,0,-6
4-way independence,local algorithm,0,-1899,0,0,18,0,0,-3
4-way independence,m-fold,0,-1908,0,0,24,0,0,-5
4-way independence,markov chain,1440,16251,0,0,171,0,0,-54
4-way independence,state,6816,-2244,0,0,1122,0,0,-371
4-way independence,markov chain monte carlo,144,1764,0,0,18,0,0,-3
4-way independence,markov random field,0,-4059,0,0,27,0,0,-6
4-way independence,markovâ€™s inequality,612,-1968,0,0,39,0,0,-10
4-way independence,similar,1752,-8505,0,0,270,3,0,-87
4-way independence,maximum cut problem,180,588,0,0,12,0,0,-1
4-way independence,maximum likelihood estimation,0,-714,0,0,3,0,0,2
4-way independence,maximum likelihood estimator,111,-942,0,0,9,0,0,0
4-way independence,mcmc,171,1653,0,0,15,0,0,-2
4-way independence,mean value theorem,0,-4002,0,0,15,0,0,-2
4-way independence,median,0,-5544,0,0,87,0,0,-26
4-way independence,metropolis-hastings algorithm,57,834,0,0,9,0,0,0
4-way independence,mixing time,405,5550,0,0,60,0,0,-17
4-way independence,molloy reed,0,-585,0,0,6,0,0,1
4-way independence,moment generating function,0,-4755,0,0,18,0,0,-3
4-way independence,mutually independent,132,-1158,0,0,21,3,0,-4
4-way independence,nearest neighbor problem,117,492,0,0,3,0,0,2
4-way independence,normalized conductance,288,3252,0,0,33,0,0,-8
4-way independence,ohmâ€™s law,21,687,0,0,9,0,0,0
4-way independence,orthonormal,1776,408,0,0,111,0,0,-34
4-way independence,page rank,9,615,0,0,9,0,0,0
4-way independence,personalized,15,1125,0,0,15,0,0,-2
4-way independence,persistent,144,1368,0,0,12,0,0,-1
4-way independence,phase transition,0,-8751,0,0,93,0,0,-28
4-way independence,cnf-sat,0,-1110,0,0,12,0,0,-1
4-way independence,nonfinite components,0,-900,0,0,9,0,0,0
4-way independence,poisson distribution,0,-3885,0,0,21,0,0,-4
4-way independence,polar coordinates,765,3060,0,0,18,0,0,-3
4-way independence,polynomial interpolation,0,-36,0,0,12,3,0,-1
4-way independence,positive semidefinite,0,-780,0,0,3,0,0,2
4-way independence,power iteration,66,387,0,0,3,0,0,2
4-way independence,power law distribution,0,-1521,0,0,12,0,0,-1
4-way independence,power method,606,3771,0,0,30,0,0,-7
4-way independence,prÂ¨ufer,0,-4029,0,0,15,0,0,-2
4-way independence,probability density function,216,267,0,0,9,0,0,0
4-way independence,probability distribution function,0,-1374,0,0,6,0,0,1
4-way independence,queue,0,-3558,0,0,36,0,0,-9
4-way independence,arrival rate,0,-1086,0,0,12,0,0,-1
4-way independence,radon,6,234,0,0,6,0,0,1
4-way independence,random graph,132,-9036,0,0,108,0,0,-33
4-way independence,random projection,708,2961,0,0,18,0,0,-3
4-way independence,theorem,7284,-13659,0,0,918,0,0,-303
4-way independence,random variable,3411,-34305,0,0,375,0,0,-122
4-way independence,in three dimensions,18,720,0,0,9,0,0,0
4-way independence,in two dimensions,6,240,0,0,3,0,0,2
4-way independence,on lattice,27,534,0,0,6,0,0,1
4-way independence,undirected graph,465,5733,0,0,111,0,0,-34
4-way independence,web,948,5955,0,0,111,0,0,-34
4-way independence,rapid mixing,63,630,0,0,6,0,0,1
4-way independence,real spectral theorem,0,-744,0,0,3,0,0,2
4-way independence,replication,0,-2145,0,0,27,0,0,-6
4-way independence,restart,66,4005,0,0,66,0,0,-19
4-way independence,value,8064,-103476,0,0,1473,9,0,-488
4-way independence,return time,39,2466,0,0,33,0,0,-8
4-way independence,sample space,0,-3435,0,0,15,0,0,-2
4-way independence,scale function,0,-20184,0,0,99,0,0,-30
4-way independence,scale vector,0,-1176,0,0,6,0,0,1
4-way independence,second moment method,0,-1698,0,0,21,0,0,-4
4-way independence,sharp threshold,0,-2214,0,0,30,0,0,-7
4-way independence,similar matrices,0,-1482,0,0,6,0,0,1
4-way independence,singular vector,4593,21108,0,0,270,0,0,-87
4-way independence,first,4875,-31980,0,0,915,0,0,-302
4-way independence,left,1644,2799,0,0,135,0,0,-42
4-way independence,right,1641,6114,0,0,174,0,0,-55
4-way independence,second,1812,-23739,0,0,456,0,0,-149
4-way independence,small world,0,-2016,0,0,18,0,0,-3
4-way independence,spam,27,222,0,0,39,0,0,-10
4-way independence,spectral clustering,0,-2019,0,0,60,0,0,-17
4-way independence,spernerâ€™s lemma,0,-804,0,0,3,0,0,2
4-way independence,stanley milgram,0,-309,0,0,3,0,0,2
4-way independence,stirling approximation,0,-1341,0,0,6,0,0,1
4-way independence,streaming model,144,573,0,0,24,0,0,-5
4-way independence,symmetric matrices,0,-6561,0,0,27,0,0,-6
4-way independence,tail bounds,636,-324,0,0,27,0,0,-6
4-way independence,taylor series,0,-654,0,0,3,0,0,2
4-way independence,threshold,24,-13056,0,0,189,0,0,-60
4-way independence,diameter o(ln n),0,-234,0,0,3,0,0,2
4-way independence,emergence of cycles,0,-222,0,0,3,0,0,2
4-way independence,time domain,0,-2157,0,0,12,0,0,-1
4-way independence,total variation distance,33,327,0,0,3,0,0,2
4-way independence,trace,0,-1542,0,0,6,0,0,1
4-way independence,triangle inequality,0,-1677,0,0,18,0,0,-3
4-way independence,triangles,6,-7542,0,0,90,0,0,-27
4-way independence,union bound,516,-2085,0,0,72,0,0,-21
4-way independence,unitary matrix,0,-762,0,0,3,0,0,2
4-way independence,variance,5082,-7743,0,0,327,0,0,-106
4-way independence,variational method,0,-1344,0,0,6,0,0,1
4-way independence,vc-dimension,111,3618,0,0,114,0,0,-35
4-way independence,convex polygons,9,276,0,0,9,0,0,0
4-way independence,finite sets,3,114,0,0,3,0,0,2
4-way independence,half spaces,0,-555,0,0,3,0,0,2
4-way independence,intervals,15,-573,0,0,21,0,0,-4
4-way independence,pairs of intervals,6,240,0,0,6,0,0,1
4-way independence,rectangles,93,1407,0,0,42,0,0,-11
4-way independence,spheres,153,504,0,0,45,0,0,-12
4-way independence,viterbi algorithm,0,-1362,0,0,9,0,0,0
4-way independence,wavelet,132,-26934,0,0,138,0,0,-43
4-way independence,world wide web,111,633,0,0,21,0,0,-4
4-way independence,youngâ€™s inequality,0,-2697,0,0,12,0,0,-1
affinity matrix,2-universal,7,144,0,0,9,0,0,-8
affinity matrix,4-way independence,0,114,0,0,3,0,0,-2
affinity matrix,k-means,44,513,0,0,44,0,0,-43
affinity matrix,singular value decomposition,922,4526,0,0,50,0,0,-49
affinity matrix,almost surely,45,-1485,0,0,44,0,0,-43
affinity matrix,anchor term,0,-825,0,0,9,0,0,-8
affinity matrix,aperiodic,73,1010,0,0,7,0,0,-6
affinity matrix,arithmetic mean,0,-188,0,0,1,0,0,0
affinity matrix,bad pair,40,34,0,0,7,0,0,-6
affinity matrix,bayes rule,0,-246,0,0,2,0,0,-1
affinity matrix,bayesian,0,-562,0,0,5,0,0,-4
affinity matrix,bayesian network,0,-454,0,0,4,0,0,-3
affinity matrix,belief network,0,-217,0,0,2,0,0,-1
affinity matrix,belief propagation,44,-852,0,0,10,0,0,-9
affinity matrix,bernoulli trials,0,-584,0,0,4,0,0,-3
affinity matrix,best fit,767,5551,0,0,32,0,0,-31
affinity matrix,binomial distribution,0,-1796,0,0,14,0,0,-13
affinity matrix,boosting,60,1336,0,0,17,0,0,-16
affinity matrix,branching process,0,-634,0,0,13,0,0,-12
affinity matrix,cartesian coordinates,88,423,0,0,2,0,0,-1
affinity matrix,cauchy-schwartz inequality,0,-776,0,0,4,0,0,-3
affinity matrix,central limit theorem,0,-802,0,0,4,0,0,-3
affinity matrix,characteristic equation,0,-420,0,0,2,0,0,-1
affinity matrix,characteristic function,0,-226,0,0,1,0,0,0
affinity matrix,chebyshevâ€™s inequality,88,-135,0,0,6,0,0,-5
affinity matrix,chernoff bounds,2,-776,0,0,9,0,0,-8
affinity matrix,clustering,335,2063,0,0,162,4,0,-161
affinity matrix,k-center criterion,0,14,0,0,1,0,0,0
